OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length,Codigop
11992,25010,Alcanó,25,9,5.0,243.0,,,37655695.6202698,26062.165940633196,
11993,25011,Alcarràs,25,9,749.0,9363.0,,,205420262.993103,76033.5880903773,
11994,25012,Alcoletge,25,9,199.0,3415.0,,,29407354.5760193,26245.3130122161,
11995,25013,Alfarràs,25,9,228.0,2879.0,,,20925711.538208,21161.1763877779,
11996,25014,Alfés,25,9,8.0,313.0,,,57271800.864440896,39440.3588242433,
11997,25015,Algerri,25,9,14.0,417.0,,,97531823.06045529,46427.53550757981,
11998,25016,Alguaire,25,9,170.0,2970.0,,,90329412.54672241,44855.1621195279,
11999,25017,Alins,25,9,4.0,286.0,,,341470086.299866,86953.02312533361,
12000,25019,Almacelles,25,9,254.0,6857.0,,,87821001.39711,39611.637948017,
12001,25020,Almatret,25,9,9.0,319.0,,,100260465.762375,45879.414414933795,
12002,25021,Almenar,25,9,169.0,3468.0,,,119894199.758423,48951.7150694306,
12003,25022,Alòs de Balaguer,25,9,4.0,128.0,,,124207440.01825,50845.8960989069,
12004,25023,Alpicat,25,9,193.0,6285.0,,,27357508.6532288,26151.2636023473,
12005,25024,Alt Àneu,25,9,8.0,405.0,,,402500098.164185,106715.01390444199,
12006,25025,Naut Aran,25,9,21.0,1781.0,,,472582046.09716797,135094.438713872,
12007,25027,Anglesola,25,9,57.0,1324.0,,,42496408.397644,35249.017725387996,
12008,25029,Arbeca,25,9,106.0,2231.0,,,104324276.847717,53790.173827497405,
12009,25030,"Pont de Bar, El",25,9,8.0,171.0,,,79493991.1984863,44734.5251824143,
12010,25031,Arres,25,9,0.0,59.0,,,21527949.019043,29255.0032412141,
12011,25032,Arsèguel,25,9,0.0,82.0,,,19307600.2498779,22953.2371256946,
12012,25033,Artesa de Lleida,25,9,73.0,1527.0,,,42715658.798767105,33040.3981407498,
12013,25034,Artesa de Segre,25,9,146.0,3508.0,,,319559654.950378,142404.037214078,
12014,25035,"Sentiu de Sió, La",25,9,23.0,445.0,,,53461413.4542542,44187.3633521447,
12015,25036,Aspa,25,9,6.0,214.0,,,17969575.0382996,18224.7552172069,
12016,25037,"Avellanes i Santa Linya, Les",25,9,8.0,455.0,,,187842287.599426,81977.975961746,
12017,25038,Aitona,25,9,180.0,2548.0,,,119986073.669235,53304.8917395637,
12018,25039,Baix Pallars,25,9,22.0,341.0,,,235761497.62414598,99606.6825461614,
12019,25040,Balaguer,25,9,1301.0,16670.0,,,102892064.699921,73879.7983819622,
12020,25041,Barbens,25,9,23.0,933.0,,,13699705.845092801,26546.2693799387,
12021,25042,"Baronia de Rialb, La",25,9,4.0,235.0,,,261582900.158569,101374.612041434,
12022,25043,"Vall de Boí, La",25,9,14.0,1015.0,,,405413420.370239,96343.625591644,
12023,25044,Bassella,25,9,8.0,229.0,,,128056281.36816399,74337.5547362026,
12024,25045,Bausen,25,9,1.0,67.0,,,32836755.2366638,24642.4485095958,
12025,25046,Belianes,25,9,13.0,519.0,,,28208880.4190674,26517.0352492866,
12026,25047,Bellcaire d'Urgell,25,9,36.0,1237.0,,,55995407.045623794,34147.214751641804,
12027,25048,Bell-lloc d'Urgell,25,9,95.0,2321.0,,,62830715.9906616,40492.4297245356,
12028,25049,Bellmunt d'Urgell,25,9,3.0,188.0,,,8958282.46951294,23169.2468735448,
12029,25050,Bellpuig,25,9,268.0,4985.0,,,62921655.2010193,48863.4595637737,
12030,25051,Bellver de Cerdanya,25,9,55.0,1973.0,,,179247439.361267,90662.61515896779,
12031,25052,Bellvís,25,9,93.0,2276.0,,,83836992.6906738,52559.250261606205,
12032,25053,Benavent de Segrià,25,9,43.0,1442.0,,,13623050.2935791,19610.5192894566,
12033,25055,Biosca,25,9,6.0,186.0,,,119326217.07354699,54203.481549816905,
12034,25056,Bovera,25,9,4.0,266.0,,,54947873.4909668,33541.6837048768,
12035,25057,"Bòrdes, Es",25,9,6.0,252.0,,,40167860.7382507,39082.6304654567,
12036,25058,"Borges Blanques, Les",25,9,356.0,6005.0,,,110048991.56292701,63506.9866924757,
12037,25059,Bossòst,25,9,29.0,1120.0,,,52203105.06985471,43424.60714528,
12038,25060,Cabanabona,25,9,4.0,81.0,,,25850802.1719971,30356.350074281698,
12039,25061,Cabó,25,9,5.0,93.0,,,144742871.66571,67631.39401834429,
12040,25062,Camarasa,25,9,27.0,863.0,,,282977728.947784,134167.519355633,
12041,25063,Canejan,25,9,2.0,88.0,,,90230189.2451782,45069.416162163,
12042,25064,Castellar de la Ribera,25,9,3.0,140.0,,,109248282.6521,68754.2432048529,
12043,25067,Castelldans,25,9,53.0,943.0,,,115392889.75256298,52291.285016756796,
12044,25068,Castellnou de Seana,25,9,31.0,686.0,,,29253639.7487183,24240.4527588216,
12045,25069,Castelló de Farfanya,25,9,15.0,542.0,,,94971699.9685059,41505.7552889448,
12046,25070,Castellserà,25,9,39.0,1008.0,,,28509827.002990697,39655.258607498596,
12047,25071,Cava,25,9,2.0,52.0,,,76297508.30645749,40157.332869195896,
12048,25072,Cervera,25,9,498.0,9037.0,,,98851114.88885501,63524.5567445028,
12049,25073,Cervià de les Garrigues,25,9,43.0,660.0,,,60648288.0312805,44507.3795720726,
12050,25074,Ciutadilla,25,9,4.0,202.0,,,32152683.1202393,28015.354596844198,
12051,25075,Clariana de Cardener,25,9,4.0,145.0,,,73649245.68768309,61676.7136882646,
12052,25076,"Cogul, El",25,9,7.0,162.0,,,31028789.9902344,26453.8555506054,
12053,25077,Coll de Nargó,25,9,28.0,558.0,,,279793835.677673,88673.9670692284,
12054,25078,Corbins,25,9,40.0,1411.0,,,38300805.317749,31269.849744902796,
12055,25079,Cubells,25,9,9.0,373.0,,,71168554.2426147,46379.2397128268,
12056,25081,"Espluga Calba, L'",25,9,8.0,363.0,,,38440315.875915505,27111.163611097403,
12057,25082,Espot,25,9,7.0,365.0,,,179613192.765228,70155.5894874849,
12058,25085,Estaràs,25,9,2.0,158.0,,,37723240.8087158,49248.848041822304,
12059,25086,Esterri d'Àneu,25,9,24.0,769.0,,,15806130.3673706,33130.8341432276,
12060,25087,Esterri de Cardós,25,9,2.0,67.0,,,30453894.313232396,27154.4772002981,
12061,25088,Estamariu,25,9,2.0,124.0,,,39258048.7158203,32798.6851675625,
12062,25089,Farrera,25,9,5.0,121.0,,,116607031.60192901,50903.229581867694,
12063,25092,"Floresta, La",25,9,3.0,155.0,,,9844570.63659668,22478.367393085602,
12064,25093,Fondarella,25,9,26.0,796.0,,,9585214.0425415,13600.149974208898,
12065,25094,Foradada,25,9,3.0,170.0,,,51704577.4719849,42254.5934274369,
12066,25096,"Fuliola, La",25,9,66.0,1237.0,,,20036552.2858276,19180.1619526647,
12067,25097,Fulleda,25,9,3.0,86.0,,,28856715.9394531,25452.7934004621,
12068,25098,Gavet de la Conca,25,9,8.0,280.0,,,165020682.96734598,88172.1681875151,
12069,25099,Golmés,25,9,97.0,1852.0,,,30064076.840026896,22989.484837906002,
12070,25100,Gósol,25,9,6.0,222.0,,,101498301.647949,62127.761674493304,
12071,25101,"Granadella, La",25,9,23.0,737.0,,,158132604.41873202,63879.575727548894,
12072,25102,"Granja d'Escarp, La",25,9,34.0,971.0,,,68889559.40299991,36275.8376476483,
12073,25103,Granyanella,25,9,10.0,147.0,,,43323953.1021729,31908.8089314813,
12074,25104,Granyena de Segarra,25,9,6.0,143.0,,,29393293.282836895,29980.2660948824,
12075,25105,Granyena de les Garrigues,25,9,4.0,158.0,,,36053255.6124573,23801.7834961111,
12076,25109,Guimerà,25,9,14.0,273.0,,,43813533.4715576,25570.2220616065,
12077,25110,Guissona,25,9,221.0,7014.0,,,32721377.387146004,35120.447997803996,
12078,25111,Guixers,25,9,6.0,140.0,,,119873034.18414299,105726.383945155,
12079,25112,Ivars de Noguera,25,9,16.0,332.0,,,49158858.148040794,39200.5675344665,
12080,25113,Ivars d'Urgell,25,9,40.0,1568.0,,,43465106.810974106,38799.2201584645,
12081,25114,Ivorra,25,9,3.0,107.0,,,27511106.7382813,25077.9400805062,
12082,25115,Isona i Conca Dellà,25,9,34.0,1027.0,,,255262859.473358,119623.632235431,
12083,25118,Juncosa,25,9,7.0,408.0,,,136524281.936798,58910.5287844667,
12084,25119,Juneda,25,9,121.0,3383.0,,,84130055.03378299,76166.75207218071,
12085,25120,Lleida,25,9,9215.0,137327.0,,,379797199.781082,154564.711019293,
12086,25121,Les,25,9,34.0,955.0,,,43401300.2628784,33036.7127362681,
12087,25122,Linyola,25,9,96.0,2626.0,,,51574332.3402405,31719.678915829303,
12088,25123,Lladorre,25,9,4.0,225.0,,,274423022.617798,84774.5061440084,
12089,25124,Lladurs,25,9,1.0,183.0,,,234658287.28759798,90706.961714805,
12090,25125,Llardecans,25,9,11.0,470.0,,,117433265.809082,57940.4592501521,
12091,25126,Llavorsí,25,9,11.0,359.0,,,127012847.220276,63491.1675903331,
12092,25127,Lles de Cerdanya,25,9,8.0,253.0,,,189163812.840759,78492.6093838558,
12093,25128,Llimiana,25,9,5.0,142.0,,,74259050.0096741,56781.8780796303,
12094,25129,Llobera,25,9,7.0,201.0,,,69538866.8102417,42207.9734951161,
12095,25130,Maldà,25,9,10.0,227.0,,,56489750.999511704,33741.6873233269,
12096,25131,Massalcoreig,25,9,22.0,588.0,,,24642990.8023682,25086.583972794302,
12097,25132,Massoteres,25,9,7.0,214.0,,,47430837.5303955,33656.1663243091,
12098,25133,Maials,25,9,32.0,945.0,,,102488136.803909,43738.3550938175,
12099,25134,Menàrguens,25,9,37.0,819.0,,,36493597.1907959,26727.159831809,
12100,25135,Miralcamp,25,9,57.0,1358.0,,,26534234.0153809,22288.1453787183,
12101,25136,"Molsosa, La",25,9,2.0,109.0,,,48131635.6464844,52226.1777303825,
12102,25137,Mollerussa,25,9,938.0,14574.0,,,12438604.5539856,19905.6700445797,
12103,25138,Montgai,25,9,18.0,636.0,,,52372007.0231323,39668.5393293423,
12104,25139,Montellà i Martinet,25,9,25.0,554.0,,,100822859.83917199,45960.233394599694,
12105,25140,Montferrer i Castellbò,25,9,25.0,1092.0,,,324484845.90478504,102461.72183016401,
12106,25141,Montoliu de Segarra,25,9,4.0,178.0,,,52738400.2750244,36455.9001784704,
12107,25142,Montoliu de Lleida,25,9,11.0,469.0,,,13150484.928283699,19903.2128769,
12108,25143,Montornès de Segarra,25,9,4.0,97.0,,,21402361.4336548,25679.285312107997,
12109,25145,Nalec,25,9,3.0,101.0,,,16910975.4100952,21657.2224405253,
12110,25146,Navès,25,9,8.0,288.0,,,264192398.20697,145516.585486861,
12111,25148,Odèn,25,9,2.0,256.0,,,207137700.564697,90895.6607880753,
12112,25149,Oliana,25,9,71.0,1826.0,,,57869889.609375,48513.708873432304,
12113,25150,Oliola,25,9,4.0,211.0,,,155953705.214905,88741.443551553,
12114,25151,Olius,25,9,15.0,931.0,,,99879885.19152829,90669.195528608,
12115,25152,"Oluges, Les",25,9,3.0,155.0,,,34299732.7051392,27353.952160460096,
12116,25153,"Omellons, Els",25,9,8.0,210.0,,,19737524.4704895,22780.782495029904,
12117,25154,"Omells de na Gaia, Els",25,9,1.0,135.0,,,23521526.0251465,22360.932413507402,
12118,25155,Organyà,25,9,26.0,801.0,,,22382598.989807103,32977.1465600056,
12119,25156,Os de Balaguer,25,9,35.0,1013.0,,,244197075.561707,115356.05415535401,
12120,25157,Ossó de Sió,25,9,10.0,213.0,,,46789789.6237183,38308.0345513739,
12121,25158,"Palau d'Anglesola, El",25,9,79.0,2183.0,,,22159813.9631958,22891.0534156727,
12122,25161,Conca de Dalt,25,9,15.0,445.0,,,302694260.451172,114050.85174266,
12123,25163,"Coma i la Pedra, La",25,9,6.0,259.0,,,110537484.94293201,51066.4729612722,
12124,25164,Penelles,25,9,15.0,463.0,,,45892321.2962952,56241.317720608604,
12125,25165,Peramola,25,9,9.0,341.0,,,101135080.918457,53698.485392178,
12126,25166,Pinell de Solsonès,25,9,3.0,211.0,,,164593839.38958701,80938.1209365339,
12127,25167,Pinós,25,9,2.0,312.0,,,188372876.88977098,82560.1290512835,
12128,25168,"Poal, El",25,9,18.0,637.0,,,15885840.6965332,23971.5319778683,
12129,25169,"Pobla de Cérvoles, La",25,9,6.0,194.0,,,110485970.75503501,51177.57683112071,
12130,25170,Bellaguarda,25,9,1.0,305.0,,,30980275.948516805,27958.8173865589,
12131,25171,"Pobla de Segur, La",25,9,173.0,2949.0,,,61010139.176269494,43764.9732122734,
12132,25172,Ponts,25,9,129.0,2622.0,,,55612109.08129879,46447.7150104375,
12133,25173,"Pont de Suert, El",25,9,90.0,2265.0,,,272224789.82605,112227.50622834,
12134,25174,"Portella, La",25,9,42.0,708.0,,,22202973.9667969,21726.8941607003,
12135,25175,Prats i Sansor,25,9,5.0,232.0,,,11916154.4992065,15686.1478797269,
12136,25176,Preixana,25,9,10.0,381.0,,,38168359.0656128,29938.503065366698,
12137,25177,Preixens,25,9,29.0,443.0,,,51775301.94677729,39398.6877329419,
12138,25179,Prullans,25,9,6.0,224.0,,,38865630.1140137,35256.8481185781,
12139,25180,Puiggròs,25,9,16.0,280.0,,,17718800.736908,23315.2220798812,
12140,25181,Puigverd d'Agramunt,25,9,8.0,228.0,,,30627855.6129761,34123.9530069952,
12141,25182,Puigverd de Lleida,25,9,66.0,1350.0,,,22164615.5413513,22307.8638235166,
12142,25183,Rialp,25,9,31.0,666.0,,,115472085.89502,64759.3922693297,
12143,25185,Ribera d'Urgellet,25,9,31.0,936.0,,,195551795.90258798,90945.0027978026,
12144,25186,Riner,25,9,4.0,262.0,,,85700056.6356812,52054.82150304691,
12145,25189,Rosselló,25,9,144.0,3083.0,,,17767909.4904175,16951.3625585888,
12146,25190,Salàs de Pallars,25,9,18.0,337.0,,,37734615.266540505,40811.066803993795,
12147,25191,Sanaüja,25,9,11.0,401.0,,,58897602.730835,35175.5673043498,
12148,25192,Sant Guim de Freixenet,25,9,39.0,1028.0,,,44962601.696167,31571.7327551925,
12149,25193,Sant Llorenç de Morunys,25,9,21.0,949.0,,,7580009.62426758,20791.8120838152,
12150,25194,Sant Ramon,25,9,18.0,507.0,,,33709347.4446411,26702.3502175504,
12151,25196,Sant Esteve de la Sarga,25,9,2.0,130.0,,,169630817.335449,63497.62274579769,
12152,25197,Sant Guim de la Plana,25,9,1.0,177.0,,,22163800.583129898,27411.8265859239,
12153,25200,Sarroca de Lleida,25,9,11.0,370.0,,,73932803.9456787,43293.7066888734,
12154,25201,Sarroca de Bellera,25,9,4.0,120.0,,,159626422.719482,72843.9061247806,
12155,25202,Senterada,25,9,15.0,136.0,,,63561143.40411379,51295.5096722524,
12156,25203,"Seu d'Urgell, La",25,9,679.0,12015.0,,,27774711.602417,36891.6153064848,
12157,25204,Seròs,25,9,89.0,1895.0,,,152824149.916855,77315.9739052489,
12158,25205,Sidamon,25,9,37.0,732.0,,,14610754.7445374,16545.4075109194,
12159,25206,"Soleràs, El",25,9,8.0,346.0,,,22209105.136535604,25566.107856370498,
12160,25207,Solsona,25,9,457.0,8974.0,,,33033627.308166496,37412.2985663922,
12161,25208,Soriguera,25,9,16.0,403.0,,,194549417.010864,88958.1679707451,
12162,25209,Sort,25,9,110.0,2128.0,,,193172348.14263898,79697.5757771162,
12163,25210,Soses,25,9,110.0,1719.0,,,53877336.35903929,36641.9095486316,
12164,25211,Sudanell,25,9,30.0,874.0,,,14761437.684845,20792.5573725137,
12165,25212,Sunyer,25,9,5.0,359.0,,,22610193.4318237,21340.4052830526,
12166,25215,Talarn,25,9,25.0,702.0,,,50701584.265625,53820.1022121603,
12167,25216,Talavera,25,9,4.0,250.0,,,53762960.495056204,43786.6610800112,
12168,25217,Tàrrega,25,9,1100.0,16599.0,,,157845118.476929,86770.6824996325,
12169,25218,Tarrés,25,9,2.0,99.0,,,22941782.1713867,23503.986504114502,
12170,25219,Tarroja de Segarra,25,9,5.0,181.0,,,14026600.125,17596.4055342115,
12171,25220,Térmens,25,9,74.0,1442.0,,,49590608.5031128,34292.4857409147,
12172,25221,Tírvia,25,9,9.0,141.0,,,16131761.309082001,17814.4328097992,
12173,25222,Tiurana,25,9,0.0,76.0,,,28168354.992370598,29566.295994624303,
12174,25223,Torà,25,9,42.0,1223.0,,,168219050.221069,80758.9555069413,
12175,25224,"Torms, Els",25,9,4.0,147.0,,,23764837.785888698,21627.5007385717,
12176,25225,Tornabous,25,9,29.0,858.0,,,43374188.26861571,44299.1109205792,
12177,25226,Torrebesses,25,9,7.0,290.0,,,49410115.75183111,27941.6432945525,
12178,25227,"Torre de Cabdella, La",25,9,21.0,754.0,,,304164036.697327,96469.7228523359,
12179,25228,Torrefarrera,25,9,176.0,4653.0,,,42030957.697997995,46127.563859519505,
12180,25230,Torregrossa,25,9,112.0,2192.0,,,72884352.0815125,50338.1629764659,
12181,25231,Torrelameu,25,9,27.0,715.0,,,19414438.4584961,20085.119202624,
12182,25232,Torres de Segre,25,9,196.0,2225.0,,,90303049.35008241,70594.9081830017,
12183,25233,Torre-serona,25,9,12.0,363.0,,,10415373.0559692,20180.801733088,
12184,25234,Tremp,25,9,325.0,5906.0,,,551801787.5723269,191634.28794582802,
12185,25238,Vallbona de les Monges,25,9,6.0,226.0,,,61925397.1370239,45233.7146512689,
12186,25239,"Valls de Valira, Les",25,9,27.0,808.0,,,311338196.793152,135631.470050603,
12187,25240,Vallfogona de Balaguer,25,9,69.0,1867.0,,,48760053.735717796,45631.814479408495,
12188,25242,Verdú,25,9,29.0,924.0,,,63913247.8870239,32301.2443701963,
12189,25243,Vielha e Mijaran,25,9,222.0,5512.0,,,391645666.004791,109865.093021588,
12190,25244,Vilagrassa,25,9,27.0,522.0,,,35142372.4813232,37841.5247285716,
12191,25245,Vilaller,25,9,27.0,547.0,,,108955322.170166,83123.6706053043,
12192,25247,Vilamòs,25,9,11.0,151.0,,,28542414.3446655,42013.4173974245,
12193,25248,Vilanova de Bellpuig,25,9,42.0,1159.0,,,24693938.879303,23804.877143567403,
12194,25249,Vilanova de l'Aguda,25,9,2.0,206.0,,,96643825.26257321,58924.5856734108,
12195,25250,Vilanova de Meià,25,9,10.0,401.0,,,189824363.194275,86903.5729183185,
12196,25251,Vilanova de Segrià,25,9,40.0,943.0,,,15245549.8418884,22061.8262433379,
12197,25252,Vila-sana,25,9,22.0,721.0,,,34392355.6252747,27407.1861216893,
12198,25253,"Vilosell, El",25,9,9.0,180.0,,,33387397.6399841,28947.4117335934,
12199,25254,Vilanova de la Barca,25,9,59.0,1044.0,,,38378764.3179016,28833.3876015452,
12200,25255,Vinaixa,25,9,29.0,483.0,,,66465700.6887817,40051.92847742,
12201,25901,Vall de Cardós,25,9,11.0,360.0,,,104174112.410034,63788.8127832204,
12202,25902,Sant Martí de Riucorb,25,9,25.0,661.0,,,62318491.3475952,47572.17357131481,
12203,25903,"Guingueta d'Àneu, La",25,9,7.0,311.0,,,200321584.989868,106234.709446889,
12204,25904,Castell de Mur,25,9,10.0,168.0,,,114516508.00003101,61412.3801254587,
12205,25905,Ribera d'Ondara,25,9,13.0,433.0,,,97191865.350647,68822.3922569874,
12206,25906,"Valls d'Aguilar, Les",25,9,5.0,277.0,,,226424857.15698197,103394.97525861401,
12207,25907,Torrefeta i Florejacs,25,9,23.0,591.0,,,160530945.508911,121343.654291924,
12208,25908,Fígols i Alinyà,25,9,3.0,245.0,,,186477051.31201202,87721.8824788818,
12209,25909,"Vansa i Fórnols, La",25,9,8.0,180.0,,,194006237.63696298,73183.0128091145,
12210,25910,Josa i Tuixén,25,9,2.0,115.0,,,124886215.90881298,58239.9023545223,
12211,25911,"Plans de Sió, Els",25,9,13.0,509.0,,,100892024.346008,64096.5319943426,
12212,25912,Gimenells i el Pla de la Font,25,9,28.0,1107.0,,,101277949.57575999,41857.4676454813,
12213,25913,Riu de Cerdanya,25,9,0.0,93.0,,,22618305.5531006,24171.646133140497,
12214,26001,Ábalos,26,17,4.0,249.0,,,33396994.5789795,26445.5735283742,
12215,26002,Agoncillo,26,17,66.0,1072.0,,,64679567.8095703,55673.741963650304,
12216,26003,Aguilar del Río Alhama,26,17,18.0,479.0,,,97905846.3866577,49415.1118034054,
12217,26004,Ajamil de Cameros,26,17,0.0,66.0,,,120468862.842529,68548.1252626654,
12218,26005,Albelda de Iregua,26,17,198.0,3408.0,,,42037314.3734131,31921.5234744109,
12219,26006,Alberite,26,17,149.0,2412.0,,,37143042.94348139,31788.3857774181,
12220,26007,Alcanadre,26,17,21.0,663.0,,,56809414.327026404,42914.069351988,
12221,26008,Aldeanueva de Ebro,26,17,75.0,2730.0,,,71235654.602417,46191.061609015494,
12222,26009,Alesanco,26,17,24.0,508.0,,,31520525.165161103,30486.133720302,
12223,26010,Alesón,26,17,6.0,107.0,,,11914846.0523682,17420.727822148,
12224,26011,Alfaro,26,17,543.0,9503.0,,,353477229.472961,108858.07315455901,
12225,26012,Almarza de Cameros,26,17,0.0,26.0,,,51299469.5072021,36295.0806025082,
12226,26013,Anguciana,26,17,26.0,433.0,,,9319221.76623535,15329.7800170047,
12227,26014,Anguiano,26,17,9.0,506.0,,,165996994.11706498,87625.1017465649,
12228,26015,Arenzana de Abajo,26,17,14.0,239.0,,,15378039.5251465,18001.5931853437,
12229,26016,Arenzana de Arriba,26,17,0.0,30.0,,,10862235.9207764,18888.0983633568,
12230,26017,Arnedillo,26,17,29.0,451.0,,,88237059.8701172,46340.616328939104,
12231,26018,Arnedo,26,17,755.0,14756.0,,,155849312.926025,69534.4261849335,
12232,26019,Arrúbal,26,17,30.0,479.0,,,14014407.057983402,15801.172167120601,
12233,26020,Ausejo,26,17,12.0,754.0,,,103583036.488892,39600.3972802099,
12234,26021,Autol,26,17,195.0,4507.0,,,155659592.930176,55400.3039573688,
12235,26022,Azofra,26,17,7.0,204.0,,,21744988.3408203,24734.6972401125,
12236,26023,Badarán,26,17,15.0,507.0,,,37913637.89697271,29775.9154154502,
12237,26024,Bañares,26,17,10.0,240.0,,,54435487.8000488,47140.8575832665,
12238,26025,Baños de Rioja,26,17,5.0,91.0,,,16997306.1934814,21032.4116278702,
12239,26026,Baños de Río Tobía,26,17,72.0,1600.0,,,32219087.6274414,25059.2722351651,
12240,26027,Berceo,26,17,3.0,166.0,,,27951743.664306603,46986.7469935982,
12241,26028,Bergasa,26,17,8.0,147.0,,,49496188.8671875,44156.6227571839,
12242,26029,Bergasillas Bajera,26,17,0.0,38.0,,,17722407.7557373,18050.9095364769,
12243,26030,Bezares,26,17,1.0,20.0,,,8466851.3762207,14310.030297748,
12244,26031,Bobadilla,26,17,9.0,111.0,,,8533219.34851074,14911.414228306001,
12245,26032,Brieva de Cameros,26,17,0.0,53.0,,,84071585.4731445,58624.0488715563,
